"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2329218-168";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-168";"2022-07-13";"2022-07-13T16:21:09";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"";"349";"137";"0";"Mantido o texto. Sim: 349; não: 137; total: 486.";"2022-07-13T15:55:31";"Votação do DTQ 12: PCdoB: destaque para votação em separado da expressão “até o limite de R$ 26.000.000.000,00 (vinte e seis bilhões de reais), incluídos os valores essencialmente necessários para a implementação do benefício”, contida no inciso I do art. 5º do substitutivo apresentado à PEC 15/2022, para fins de sua supressão. (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2331627-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331627-7";"2022-07-13";"2022-07-13T16:45:05";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"0";"31";"356";"71";"Rejeitado o Requerimento. Sim: 31; não: 356; abstenção: 3; total: 390.";"";"";"";"Apresentação do Requerimento de Quebra de Interstício para Inclusão de Matéria na Ordem do Dia n. 1172/2022, pelo Deputado André Fufuca (PP/MA) e outros, que ""Requer dispensa do interstício regimental entre o primeiro e o segundo turno de deliberação da Proposta de Emenda à Constituição nº 15, de 2022"".";"0";""
"2331627-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331627-9";"2022-07-13";"2022-07-13T17:00:54";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"1";"337";"27";"64";"Aprovado o Requerimento nº 1.172/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 15, de 2022. Sim: 337; não: 27 ; total: 364.";"";"";"";"Apresentação do Requerimento de Quebra de Interstício para Inclusão de Matéria na Ordem do Dia n. 1172/2022, pelo Deputado André Fufuca (PP/MA) e outros, que ""Requer dispensa do interstício regimental entre o primeiro e o segundo turno de deliberação da Proposta de Emenda à Constituição nº 15, de 2022"".";"0";""
"2329218-171";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-171";"2022-07-13";"2022-07-13T17:01:15";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"1";"0";"0";"0";"Aprovado o Requerimento nº 1.172/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 15, de 2022.";"2022-07-13T15:55:31";"Votação do DTQ 12: PCdoB: destaque para votação em separado da expressão “até o limite de R$ 26.000.000.000,00 (vinte e seis bilhões de reais), incluídos os valores essencialmente necessários para a implementação do benefício”, contida no inciso I do art. 5º do substitutivo apresentado à PEC 15/2022, para fins de sua supressão. (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2329218-177";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-177";"2022-07-13";"2022-07-13T18:32:44";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"0";"39";"356";"68";"Rejeitado o Requerimento. Sim: 39; não: 356; total: 395.";"2022-07-13T15:55:31";"Votação do DTQ 12: PCdoB: destaque para votação em separado da expressão “até o limite de R$ 26.000.000.000,00 (vinte e seis bilhões de reais), incluídos os valores essencialmente necessários para a implementação do benefício”, contida no inciso I do art. 5º do substitutivo apresentado à PEC 15/2022, para fins de sua supressão. (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2329218-182";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-182";"2022-07-13";"2022-07-13T19:06:12";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"1";"469";"17";"2";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 15, de 2022, ressalvados os destaques. Sim: 469; não: 17; abstenção: 2; total: 488.";"2022-07-13T15:55:31";"Votação do DTQ 12: PCdoB: destaque para votação em separado da expressão “até o limite de R$ 26.000.000.000,00 (vinte e seis bilhões de reais), incluídos os valores essencialmente necessários para a implementação do benefício”, contida no inciso I do art. 5º do substitutivo apresentado à PEC 15/2022, para fins de sua supressão. (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2329218-192";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-192";"2022-07-13";"2022-07-13T19:42:09";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"";"345";"143";"1";"Mantido o texto. Sim: 345; não: 143; total: 488.";"2022-07-13T19:06:47";"Votação do DTQ 15: PT (2º turno): Destaque, com vistas à rejeição, da expressão “o estado de emergência decorrente da”, contida no Artigo 120 do ADCT, na redação dada pelo Artigo 3º do substitutivo apresentado à PEC 15/2022 (segundo turno) e, por decorrência: da expressão “estado de emergência reconhecido”, constante do parágrafo único do mesmo Artigo 120; da expressão “do estado de emergência decorrente”, constante do Artigo 1º do Substitutivo; e da expressão “em decorrência do estado de emergência de que trata o caput do art. 120 do Ato das Disposições Constitucionais Transitórias”, constante do inciso I, do §3º, do Artigo 5º do Substitutivo. (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2329218-195";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-195";"2022-07-13";"2022-07-13T20:25:32";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"";"344";"149";"0";"Mantido o texto. Sim: 344; não: 149; total: 493.";"2022-07-13T19:42:31";"Votação do DTQ 21: PSOL: destaque para votação em separado da expressão “durante 5 (cinco) meses”, constante do inciso I do art. 5° do Substitutivo apresentado à Proposta de Emenda à Constituição n. 15, de 2022, para fins de supressão. (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2326450-90";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326450-90";"2022-07-13";"2022-07-13T20:51:25";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"";"464";"15";"1";"Mantido o texto. Sim: 464; não: 15; total: 479.";"2022-07-13T20:26:17";"Votação do DTQ 1: NOVO: Destaque para a votação em separado do §13º do art. 198 da Constituição Federal, alterado pelo art. 1º da PEC 11/2022, com vistas à sua supressão. (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 11/2022, pelo Senado Federal, que ""Institui o piso salarial nacional do enfermeiro, do técnico de enfermagem, do auxiliar de enfermagem e da parteira"".";"0";""
"2326450-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326450-91";"2022-07-13";"2022-07-13T20:52:17";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"1";"0";"0";"0";"Aprovado o Requerimento nº 1.170/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 11, de 2022.";"2022-07-13T20:26:17";"Votação do DTQ 1: NOVO: Destaque para a votação em separado do §13º do art. 198 da Constituição Federal, alterado pelo art. 1º da PEC 11/2022, com vistas à sua supressão. (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 11/2022, pelo Senado Federal, que ""Institui o piso salarial nacional do enfermeiro, do técnico de enfermagem, do auxiliar de enfermagem e da parteira"".";"0";""
"2331622-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331622-5";"2022-07-13";"2022-07-13T20:54:45";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"1";"0";"0";"0";"Aprovado o Requerimento nº 1.170/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 11, de 2022.";"";"";"";"Apresentação do Requerimento de Quebra de Interstício para Inclusão de Matéria na Ordem do Dia n. 1170/2022, pelo Deputado André Fufuca (PP/MA) e outros, que ""Requer dispensa do interstício regimental entre o primeiro e o segundo turno de deliberação da Proposta de Emenda à Constituição nº 11, de 2022"".";"0";""
"2326450-98";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326450-98";"2022-07-13";"2022-07-13T21:28:16";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"1";"473";"9";"1";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n° 11, de 2022. Sim: 473; não: 9; abstenção: 1; total: 483.";"2022-07-13T20:58:34";"Votação em segundo turno.";"";"Apresentação da Proposta de Emenda à Constituição n. 11/2022, pelo Senado Federal, que ""Institui o piso salarial nacional do enfermeiro, do técnico de enfermagem, do auxiliar de enfermagem e da parteira"".";"0";""
